Stock quote and option quote for SPY on 12/1/25 10:02:20

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
681.65,D,-1.74,681.65,Q,681.67,P,"80 x 1,080","17,935,349",678.81,681.86,678.74

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
146,1.07%,<empty>,1.831,Q,9/19/25,689.70,481.80,"1,024,182,000",1.009

1 DEC 25  (0)  100 (Weeklys)
,,Volume,Open.Int,AS,BS,Last Size,LAST,LX,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,AS,BS,Last Size,LAST,LX,,
,,10,"3,974",804,764,4,.16,C,.15,I,.17,W,12 DEC 25,710,27.08,Q,29.60,E,0,0,30,25,10,30.02,A,,
,,4,"2,143",184,742,4,.11,C,.09,W,.10,H,12 DEC 25,715,32.31,C,34.59,C,<empty>,0,80,80,0,0, ,,
,,6,"3,399",169,756,6,.07,T,.06,I,.07,D,12 DEC 25,720,37.08,C,39.61,C,<empty>,0,80,80,0,0, ,,
,,0,"3,390",896,706,1,.08,B,.05,I,.06,I,12 DEC 25,725,42.27,C,44.63,C,<empty>,0,80,65,0,0, ,,
,,0,"1,049",288,873,50,.04,C,.04,I,.05,W,12 DEC 25,730,47.07,E,49.60,C,0,0,80,31,1,53.51,D,,
,,0,297,960,768,1,.09,B,.04,I,.05,W,12 DEC 25,735,51.99,C,54.63,C,<empty>,0,54,56,0,0, ,,
,,0,"1,045","1,086",600,3,.05,J,.04,I,.05,W,12 DEC 25,740,56.99,C,59.61,C,0,0,54,56,1,54.56,B,,
,,0,392,685,771,1,.04,I,.03,I,.04,W,12 DEC 25,745,62.09,I,64.62,C,<empty>,0,80,10,0,0, ,,
,,0,451,"1,056",794,1,.06,A,.03,I,.04,I,12 DEC 25,750,67.03,C,69.62,C,<empty>,0,79,80,0,0, ,,
,,0,"1,123","1,032",572,1,.03,B,.03,I,.04,I,12 DEC 25,755,72.05,S,74.61,S,<empty>,0,1,1,0,0, ,,
,,0,413,367,961,1,.07,M,.02,I,.03,W,12 DEC 25,760,77.06,I,79.62,C,<empty>,0,80,10,0,0, ,,
,,0,"1,222",876,964,55,.02,I,.02,I,.03,W,12 DEC 25,765,82.27,C,84.74,C,<empty>,0,80,80,0,0, ,,
,,0,558,916,831,1,.04,W,.02,N,.03,W,12 DEC 25,770,87.28,S,89.61,E,<empty>,0,31,1,0,0, ,,
,,0,872,950,827,1,.04,A,.02,I,.03,W,12 DEC 25,775,92.08,C,94.62,C,<empty>,0,80,80,0,0, ,,
,,0,"4,182","1,082",802,2,.02,W,.02,I,.03,I,12 DEC 25,780,97.27,C,99.73,N,<empty>,0,1,30,0,0, ,,
,,0,"3,963","1,042",432,100,.03,W,.02,N,.03,I,12 DEC 25,785,102.30,C,104.62,C,<empty>,0,50,80,0,0, ,,
,,0,"10,260",700,"1,039",1,.02,I,.01,I,.03,W,12 DEC 25,790,107.30,C,109.61,C,0,0,80,80,1,107.92,B,,
,,<empty>,1,379,"1,014",0,0, ,.01,I,.02,D,12 DEC 25,795,112.30,C,114.60,C,<empty>,0,80,80,0,0, ,,
,,<empty>,0,419,847,0,0, ,.01,N,.02,D,12 DEC 25,800,117.31,C,119.60,C,<empty>,0,80,80,0,0, ,,

15 DEC 25  (14)  100 (Weeklys)
,,Volume,Open.Int,AS,BS,Last Size,LAST,LX,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,AS,BS,Last Size,LAST,LX,,
,,<empty>,0,10,4,0,0, ,71.28,E,74.68,D,15 DEC 25,610,.27,I,.28,U,1,0,247,494,1,.28,S,,
,,<empty>,0,10,10,0,0, ,66.25,D,69.77,D,15 DEC 25,615,.31,I,.32,I,<empty>,0,751,774,0,0, ,,
,,<empty>,0,4,14,0,0, ,61.45,C,64.85,C,15 DEC 25,620,.36,D,.36,U,<empty>,0,239,323,0,0, ,,
,,<empty>,0,3,1,0,0, ,56.29,C,59.98,S,15 DEC 25,625,.41,I,.43,I,<empty>,0,600,584,0,0, ,,
,,<empty>,0,1,29,0,0, ,51.54,C,54.93,S,15 DEC 25,630,.49,I,.50,D,<empty>,0,377,568,0,0, ,,
,,<empty>,0,19,10,0,0, ,46.65,E,50.05,C,15 DEC 25,635,.60,D,.60,U,1,0,226,316,1,.66,C,,
,,<empty>,0,1,20,0,0, ,41.65,C,45.21,P,15 DEC 25,640,.73,I,.75,I,<empty>,0,416,589,0,0, ,,
,,<empty>,0,30,12,0,0, ,37.06,E,40.12,M,15 DEC 25,645,.93,D,.94,D,3,0,243,243,3,1.18,D,,
,,<empty>,0,3,1,0,0, ,33.08,Z,34.74,E,15 DEC 25,650,1.18,I,1.20,I,20,0,294,336,20,1.35,H,,
,,<empty>,0,1,2,0,0, ,28.52,E,29.95,Z,15 DEC 25,655,1.54,D,1.55,D,1,0,148,175,1,1.72,S,,
,,<empty>,0,3,2,0,0, ,24.02,N,25.53,W,15 DEC 25,660,2.01,D,2.03,I,<empty>,0,253,185,0,0, ,,
,,<empty>,0,1,13,0,0, ,19.79,E,21.10,T,15 DEC 25,665,2.63,I,2.67,D,1,0,78,156,1,2.67,N,,
,,<empty>,0,2,4,0,0, ,15.50,C,16.93,C,15 DEC 25,670,3.48,I,3.51,D,1,0,130,177,1,3.53,N,,
,,4,0,13,9,1,12.38,E,12.00,D,12.83,C,15 DEC 25,675,4.63,W,4.66,I,<empty>,0,124,67,0,0, ,,
,,8,0,6,14,1,8.10,M,8.63,E,9.10,T,15 DEC 25,680,6.16,W,6.18,I,3,0,109,59,1,7.35,M,,
,,17,0,156,137,1,5.99,M,5.95,I,5.98,I,15 DEC 25,685,8.22,I,8.26,I,1,0,109,135,1,8.40,P,,
,,1,0,183,183,1,3.80,M,3.61,I,3.63,I,15 DEC 25,690,10.24,C,11.48,C,<empty>,0,13,7,0,0, ,,
,,4,0,4,218,2,2.00,M,1.96,I,1.97,U,15 DEC 25,695,13.62,E,15.10,Z,<empty>,0,1,1,0,0, ,,
,,10,0,263,230,1,.96,A,.95,I,.97,I,15 DEC 25,700,17.81,C,19.21,S,<empty>,0,1,22,0,0, ,,
,,<empty>,0,527,558,0,0, ,.44,I,.46,I,15 DEC 25,705,22.56,C,24.37,E,<empty>,0,30,30,0,0, ,,
,,<empty>,0,546,163,0,0, ,.22,D,.23,I,15 DEC 25,710,26.63,D,30.02,E,<empty>,0,5,10,0,0, ,,
,,<empty>,0,572,572,0,0, ,.11,I,.12,I,15 DEC 25,715,31.77,S,34.97,E,<empty>,0,20,1,0,0, ,,
,,<empty>,0,572,171,0,0, ,.09,D,.10,I,15 DEC 25,720,36.58,D,40.09,D,<empty>,0,10,10,0,0, ,,
,,<empty>,0,286,286,0,0, ,.06,N,.07,N,15 DEC 25,725,41.69,D,44.97,E,<empty>,0,30,10,0,0, ,,
,,<empty>,0,286,286,0,0, ,.05,N,.06,N,15 DEC 25,730,46.59,D,49.97,C,<empty>,0,15,10,0,0, ,,
,,<empty>,0,572,572,0,0, ,.05,I,.06,I,15 DEC 25,735,51.64,D,54.97,C,<empty>,0,15,10,0,0, ,,
,,<empty>,0,286,286,0,0, ,.04,N,.05,N,15 DEC 25,740,56.61,D,59.97,C,<empty>,0,15,10,0,0, ,,
,,<empty>,0,286,286,0,0, ,.04,N,.05,N,15 DEC 25,745,61.69,D,65.19,C,<empty>,0,30,10,0,0, ,,
,,<empty>,0,286,286,0,0, ,.03,N,.04,U,15 DEC 25,750,66.63,D,70.14,D,<empty>,0,10,10,0,0, ,,
,,<empty>,0,286,286,0,0, ,.03,N,.04,N,15 DEC 25,755,71.68,D,75.04,S,<empty>,0,1,10,0,0, ,,

19 DEC 25  (18)  100
,,Volume,Open.Int,AS,BS,Last Size,LAST,LX,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,AS,BS,Last Size,LAST,LX,,
,,<empty>,0,30,1,0,0, ,630.37,C,633.02,C,19 DEC 25,50,0,A,.01,I,<empty>,0,"1,170",0,0,0, ,,
,,<empty>,0,30,6,0,0, ,620.41,C,623.08,C,19 DEC 25,60,0,A,.01,I,<empty>,0,"1,165",0,0,0, ,,
,,<empty>,0,27,1,0,0, ,610.42,N,613.03,C,19 DEC 25,70,0,A,.01,N,<empty>,0,"1,060",0,0,0, ,,
,,<empty>,6,30,13,0,0, ,600.42,C,603.08,C,19 DEC 25,80,0,S,.01,I,<empty>,0,"1,166",0,0,0, ,,
,,<empty>,0,30,1,0,0, ,590.45,C,593.09,C,19 DEC 25,90,0,J,.01,N,<empty>,0,"1,048",0,0,0, ,,
,,<empty>,0,30,11,0,0, ,580.47,H,583.21,C,19 DEC 25,100,0,U,.01,I,<empty>,0,"1,149",0,0,0, ,,
,,<empty>,0,27,10,0,0, ,570.48,I,573.15,C,19 DEC 25,110,0,A,.01,I,<empty>,0,"1,150",0,0,0, ,,
,,<empty>,0,30,1,0,0, ,560.51,C,563.21,C,19 DEC 25,120,0,U,.01,I,<empty>,0,"1,136",0,0,0, ,,
,,<empty>,0,30,1,0,0, ,550.54,C,553.27,C,19 DEC 25,130,0,U,.01,N,<empty>,0,"1,034",0,0,0, ,,
,,<empty>,0,30,1,0,0, ,540.56,C,543.21,C,19 DEC 25,140,0,N,.01,I,<empty>,0,691,0,0,0, ,,
,,0,726,30,6,60,509.45,E,530.60,C,533.27,C,19 DEC 25,150,0,S,.01,N,0,"69,432","1,030",0,70,.01,M,,
,,0,140,27,1,0,0, ,525.60,J,528.28,C,19 DEC 25,155,0,M,.01,N,0,"17,117","1,028",0,1,.01,W,,
,,0,81,30,1,0,0, ,520.60,C,523.27,C,19 DEC 25,160,0,N,.01,I,0,"36,148","1,101",0,100,.01,M,,
,,0,387,30,10,0,0, ,515.62,I,518.27,C,19 DEC 25,165,0,Q,.01,I,0,"14,778","1,103",0,1,.01,S,,
,,0,78,30,10,0,0, ,510.58,H,513.27,C,19 DEC 25,170,0,Q,.01,N,0,"22,336","1,014",0,8,.01,A,,
,,0,671,30,30,0,0, ,505.60,E,508.29,C,19 DEC 25,175,0,Z,.01,I,0,"15,138","1,082",0,1,.01,S,,
,,0,437,30,1,0,0, ,500.65,C,503.26,C,19 DEC 25,180,0,Q,.01,I,0,"13,353","1,078",0,1,.01,S,,
,,0,67,30,4,1,442.07,I,495.62,E,498.35,C,19 DEC 25,185,0,S,.01,I,0,"11,094","1,071",0,1,.01,S,,
,,0,66,30,28,0,0, ,490.70,E,493.32,C,19 DEC 25,190,0,Q,.01,N,0,"9,828","1,010",0,1,.01,E,,
,,<empty>,216,30,28,0,0, ,485.73,E,488.35,C,19 DEC 25,195,0,J,.01,I,0,"24,432","1,063",0,1,.03,X,,
,,0,182,30,28,1,471.72,M,480.73,E,483.29,C,19 DEC 25,200,0,M,.01,N,0,"20,543","1,004",0,1,.02,S,,
,,0,104,30,30,0,0, ,475.73,E,478.42,C,19 DEC 25,205,0,N,.01,N,0,"8,985",992,0,1,.01,D,,
,,0,"1,186",30,30,4,472.74,S,470.73,C,473.38,C,19 DEC 25,210,0,E,.01,I,0,"16,852","1,033",0,100,.01,E,,
,,0,24,8,28,1,430.70,E,465.76,E,468.38,C,19 DEC 25,215,0,E,.01,N,0,"18,798",969,0,8,.02,A,,
,,0,51,30,30,0,0, ,460.76,E,463.45,C,19 DEC 25,220,0,M,.01,N,0,"24,826",956,0,1,.03,M,,
,,0,89,30,20,0,0, ,455.71,A,458.45,C,19 DEC 25,225,0,N,.01,I,0,"7,575","1,009",0,1,.01,S,,
,,0,373,9,8,0,0, ,450.73,C,453.52,E,19 DEC 25,230,0,A,.01,I,0,"3,686","1,006",0,200,.02,M,,
,,0,247,30,2,0,0, ,445.77,C,448.42,E,19 DEC 25,235,0,A,.01,N,0,"4,833",919,0,20,.01,U,,
,,0,205,30,15,1,409.98,I,440.75,E,443.51,E,19 DEC 25,240,0,A,.01,I,0,"26,316",980,0,2,.03,M,,
,,0,238,30,6,0,0, ,435.81,C,438.45,E,19 DEC 25,245,0,U,.01,I,0,"10,427",968,0,8,.01,A,,
,,0,247,30,10,0,0, ,430.77,I,433.48,E,19 DEC 25,250,0,N,.01,N,0,"31,710",881,0,1,.04,S,,
,,0,227,30,19,0,0, ,425.76,E,428.48,E,19 DEC 25,255,0,M,.01,N,0,"13,848",864,0,3,.03,I,,
,,0,410,30,3,1,378.44,N,420.80,E,423.48,E,19 DEC 25,260,0,Q,.01,N,0,"28,547",839,0,1,.05,E,,
,,<empty>,238,30,6,0,0, ,415.86,C,418.57,E,19 DEC 25,265,0,M,.01,N,0,"5,728",822,0,200,.03,I,,
,,0,356,30,7,1,350.16,M,410.85,T,413.51,E,19 DEC 25,270,0,S,.01,N,0,"9,188",811,0,3,.02,T,,
,,0,410,30,13,1,350.73,N,405.85,C,408.51,C,19 DEC 25,275,0,S,.01,I,0,"17,133",895,0,1,.01,B,,
,,0,434,30,3,1,365.30,N,400.86,E,403.51,C,19 DEC 25,280,0,N,.01,I,0,"8,013",878,0,4,.01,P,,
,,0,481,30,10,1,355.30,X,395.85,H,398.54,E,19 DEC 25,285,0,N,.01,N,0,"3,216",749,0,1,.01,S,,
,,0,180,30,3,4,369.25,M,390.86,E,393.54,E,19 DEC 25,290,0,C,.01,I,0,"12,380",842,0,6,.04,H,,
,,0,277,30,6,1,345.79,N,385.89,E,388.54,E,19 DEC 25,295,0,Q,.01,I,0,"2,555",826,0,1,.01,S,,
,,0,621,30,1,1,370.48,A,380.91,C,383.57,C,19 DEC 25,300,0,I,.01,I,0,"13,639",807,0,1,.01,B,,
,,0,428,30,10,1,370.30,C,375.90,H,378.57,E,19 DEC 25,305,0,Q,.01,N,0,"14,730",657,0,1,.01,E,,
,,0,298,30,10,1,327.25,A,370.93,H,373.64,E,19 DEC 25,310,0,U,.01,I,0,"10,096",764,0,1,.01,B,,
,,0,360,30,10,0,0, ,365.94,I,368.64,E,19 DEC 25,315,0,Z,.01,I,0,"9,224",737,0,1,.06,M,,
,,0,292,30,10,1,362.25,E,360.90,I,363.64,E,19 DEC 25,320,0,J,.01,I,0,"3,477",708,0,5,.01,W,,
,,0,216,30,10,1,313.12,X,355.94,H,358.64,C,19 DEC 25,325,0,J,.01,I,0,"8,420",689,0,4,.05,P,,
,,0,185,30,1,1,352.51,E,350.98,N,353.64,E,19 DEC 25,330,0,I,.01,I,0,"6,316",668,0,8,.02,A,,
,,0,162,17,10,0,0, ,345.99,H,348.64,C,19 DEC 25,335,0,N,.01,I,0,"6,981",468,0,1,.02,T,,
,,0,381,30,30,1,301.67,N,341.01,E,343.70,C,19 DEC 25,340,0,Q,.01,N,0,"2,797",234,0,1,.02,E,,
,,0,408,30,10,1,296.70,Q,336.01,H,338.67,E,19 DEC 25,345,.01,W,.02,W,0,"24,156","1,097",236,9,.06,T,,
,,0,960,10,10,1,320.58,A,331.02,H,333.73,X,19 DEC 25,350,.01,X,.02,W,0,"9,848","1,239",262,1,.02,B,,
,,0,671,8,30,1,294.95,X,326.14,C,328.70,C,19 DEC 25,355,.01,W,.02,W,0,"4,100",555,299,1,.02,B,,
,,0,765,4,30,1,277.38,W,321.17,E,323.76,E,19 DEC 25,360,.01,W,.02,N,0,"10,410",668,408,1,.05,B,,
,,0,347,30,28,1,318.61,I,316.17,E,318.76,C,19 DEC 25,365,.01,W,.02,I,0,"13,170",780,969,1,.02,B,,
,,0,418,8,28,1,272.26,N,311.17,E,313.73,C,19 DEC 25,370,.01,W,.02,I,0,"3,528",743,984,5,.02,W,,
,,0,509,30,10,1,303.79,A,306.05,H,308.79,C,19 DEC 25,375,.01,W,.02,N,0,"15,249",546,941,1,.02,M,,
,,0,"1,333",30,10,5,258.72,W,301.05,H,303.76,E,19 DEC 25,380,.01,W,.02,I,0,"8,658",669,"1,424",6,.06,X,,
,,0,605,30,10,4,289.36,W,296.10,H,298.76,E,19 DEC 25,385,.01,N,.02,I,0,"10,658",468,"1,016",1,.03,S,,
,,0,"1,266",10,10,4,274.37,M,291.07,H,293.88,H,19 DEC 25,390,.02,D,.03,W,0,"6,901","1,031",216,70,.03,I,,
,,0,647,30,10,2,290.65,C,286.08,I,288.86,E,19 DEC 25,395,.02,W,.03,W,0,"6,755","1,142",285,1,.02,E,,
,,0,"1,885",3,10,2,285.69,C,281.09,I,283.88,E,19 DEC 25,400,.02,W,.03,W,0,"35,526","1,014",646,1,.03,C,,
,,0,957,7,10,1,268.81,N,276.11,H,278.89,E,19 DEC 25,405,.02,W,.03,N,1,"2,310",812,546,1,.03,E,,
,,0,"1,304",30,10,1,255.48,I,271.12,H,273.89,E,19 DEC 25,410,.02,W,.03,N,0,"2,928",779,952,23,.11,E,,
,,0,"1,855",5,10,1,252.62,C,266.13,I,268.89,E,19 DEC 25,415,.02,W,.03,I,0,"3,341",668,"1,103",1,.05,B,,
,,0,774,10,10,1,245.61,N,261.17,I,263.87,I,19 DEC 25,420,.03,D,.04,W,0,"17,178","1,100",218,2,.03,A,,
,,0,"1,312",2,2,5,238.28,C,256.24,N,258.92,T,19 DEC 25,425,.03,H,.04,W,0,"10,588","1,050",314,2,.04,N,,
,,0,"2,627",10,30,2,244.23,C,251.32,C,253.93,X,19 DEC 25,430,.03,W,.04,W,0,"3,669",861,887,117,.32,M,,
,,0,"1,873",10,10,4,238.51,E,246.35,H,248.89,X,19 DEC 25,435,.03,W,.04,N,0,"8,447",997,"1,016",1,.07,B,,
,,0,"1,920",10,15,3,234.51,I,241.35,C,243.90,H,19 DEC 25,440,.04,W,.05,W,0,"3,962","1,505",250,1,.08,E,,
,,0,"2,314",10,30,4,221.38,B,236.35,C,238.97,H,19 DEC 25,445,.04,W,.05,W,0,"13,587",974,687,30,.39,P,,
,,0,"2,407",30,15,2,232.65,B,231.38,C,233.99,E,19 DEC 25,450,.04,W,.05,W,0,"19,934",794,959,1,.05,B,,
,,0,"4,234",10,30,1,227.21,M,226.38,C,228.97,H,19 DEC 25,455,.05,N,.06,W,0,"111,507","1,183",3,5,.06,T,,
,,0,"1,342",10,9,1,205.33,M,221.41,C,223.93,I,19 DEC 25,460,.05,W,.06,W,0,"5,146",957,514,1,.11,B,,
,,0,"1,389",30,10,5,209.66,N,216.28,H,218.95,A,19 DEC 25,465,.05,W,.06,I,22,"9,916",680,851,1,.07,B,,
,,0,"2,252",20,30,1,206.66,E,211.41,C,213.98,A,19 DEC 25,470,.06,W,.07,W,0,"11,657","1,240",231,2,.07,U,,
,,0,"1,706",10,9,1,196.33,A,206.46,C,209.02,I,19 DEC 25,475,.06,I,.07,W,0,"20,136",874,791,10,.12,A,,
,,0,"1,953",10,9,1,191.55,X,201.46,C,204.01,H,19 DEC 25,480,.06,W,.07,U,2,"6,882",371,909,1,.07,A,,
,,0,"1,477",10,10,20,183.12,N,196.42,H,199.08,H,19 DEC 25,485,.07,W,.08,W,0,"28,323",855,731,618,.33,I,,
,,0,"1,211",10,30,1,182.91,N,191.49,C,194.10,H,19 DEC 25,490,.08,W,.09,W,0,"17,377",992,411,9,.12,E,,
,,0,"1,578",1,12,40,170.52,I,186.52,E,189.06,N,19 DEC 25,495,.08,W,.09,I,0,"6,718",674,883,1,.23,B,,
,,0,"2,356",10,12,55,182.39,M,181.52,E,184.07,I,19 DEC 25,500,.09,I,.10,W,0,"40,646","1,077",599,50,.11,E,,
,,3,"1,780",28,2,3,176.30,J,176.42,T,179.10,C,19 DEC 25,505,.10,N,.11,W,6,"216,232","1,079",234,6,.11,N,,
,,0,"1,258",10,28,1,152.13,M,171.57,C,174.18,H,19 DEC 25,510,.10,W,.11,W,0,"10,092",653,774,12,.19,B,,
,,0,879,31,30,1,161.85,C,166.89,E,169.13,E,19 DEC 25,515,.11,I,.12,W,0,"16,888",823,529,6,.20,E,,
,,4,"3,860",29,30,4,162.85,C,161.60,C,164.17,E,19 DEC 25,520,.12,I,.13,W,0,"43,040",744,596,5,.29,A,,
,,0,"4,700",29,30,1,150.21,N,156.60,C,159.19,E,19 DEC 25,525,.13,I,.14,W,0,"13,718",855,468,10,.15,I,,
,,0,"1,396",17,30,1,152.76,M,151.63,C,154.20,C,19 DEC 25,530,.14,I,.15,W,0,"17,151",948,468,11,.26,I,,
,,0,959,10,10,1,141.98,N,146.57,I,149.20,H,19 DEC 25,535,.15,I,.16,W,0,"10,297",799,573,37,.27,M,,
,,0,"3,360",11,30,1,142.65,A,141.60,C,144.33,H,19 DEC 25,540,.16,I,.17,W,0,"30,907",675,601,1,.21,C,,
,,0,"2,537",10,31,2,125.76,M,136.63,E,139.35,I,19 DEC 25,545,.17,I,.18,I,0,"11,634",619,689,2,.25,W,,
,,0,"3,805",11,30,25,132.60,M,131.71,C,134.31,H,19 DEC 25,550,.19,U,.20,W,0,"51,128",988,234,1,.21,A,,
,,0,"2,035",9,30,1,112.74,M,126.73,C,129.32,E,19 DEC 25,555,.20,I,.21,I,0,"116,172",611,614,2,.24,P,,
,,0,"10,992",10,31,1,121.65,C,121.76,E,124.32,H,19 DEC 25,560,.22,U,.23,W,0,"26,692",864,254,1,.25,A,,
,,0,"3,644",31,10,1,117.52,W,116.77,X,119.33,E,19 DEC 25,565,.24,U,.24,U,50,"14,628",297,247,1,.25,M,,
,,1,"3,763",31,11,1,113.44,D,111.82,H,114.37,E,19 DEC 25,570,.26,U,.27,W,0,"17,474",833,247,1,.29,J,,
,,0,"5,709",25,3,3,108.14,A,107.13,I,108.98,E,19 DEC 25,575,.28,U,.29,W,9,"40,311",782,304,4,.29,C,,
,,0,"3,481",10,30,1,104.34,M,101.87,E,104.50,X,19 DEC 25,580,.30,I,.31,U,44,"30,731",297,624,16,.31,X,,
,,0,"10,116",10,29,1,97.70,N,96.91,C,99.48,X,19 DEC 25,585,.33,W,.34,U,4,"21,989",304,630,4,.33,C,,
,,0,"3,337",11,2,1,94.80,M,91.91,C,94.51,H,19 DEC 25,590,.37,D,.38,W,0,"18,658",727,898,1,.43,A,,
,,0,"1,729",10,30,3,81.42,J,86.94,C,89.60,H,19 DEC 25,595,.41,N,.41,W,1,"13,567",447,247,1,.50,A,,
,,0,"6,015",19,31,1,84.17,A,82.05,E,84.71,E,19 DEC 25,600,.45,I,.46,D,50,"64,537","3,131",553,1,.50,M,,
,,0,9,20,30,1,63.00,C,81.05,E,83.60,A,19 DEC 25,601,.46,I,.47,I,0,"1,440",850,768,9,.62,B,,
,,<empty>,3,10,4,0,0, ,80.01,C,82.62,I,19 DEC 25,602,.47,I,.48,I,0,"7,653",963,851,5,1.06,S,,
,,0,22,18,10,5,85.58,A,79.03,I,81.73,E,19 DEC 25,603,.48,I,.49,D,0,887,590,722,33,.75,B,,
,,0,8,5,4,1,82.77,N,78.05,C,80.62,E,19 DEC 25,604,.49,I,.50,D,0,"1,125",475,698,5,.70,A,,
,,0,"4,755",4,5,1,54.25,J,76.96,T,79.66,E,19 DEC 25,605,.51,U,.51,W,2,"29,996",433,291,2,.51,I,,
,,<empty>,7,3,30,0,0, ,76.01,C,78.75,Z,19 DEC 25,606,.52,I,.53,I,0,859,770,531,1,.52,S,,
,,0,121,10,11,1,62.68,N,75.12,E,77.78,H,19 DEC 25,607,.53,I,.54,I,0,"6,278",693,544,1,.83,E,,
,,0,54,10,1,1,63.41,N,74.06,N,76.73,I,19 DEC 25,608,.54,I,.55,W,0,935,376,694,10,.64,C,,
,,0,16,10,4,1,68.33,A,73.12,E,75.80,I,19 DEC 25,609,.56,D,.57,I,0,936,768,456,1,2.47,C,,
,,0,"5,875",4,30,1,74.80,A,72.16,C,74.81,C,19 DEC 25,610,.57,I,.58,I,7,"56,950",700,705,2,.59,W,,
,,0,11,10,5,1,76.54,N,71.12,E,73.75,H,19 DEC 25,611,.59,U,.60,I,0,"1,430",828,234,3,.70,M,,
,,0,106,10,11,1,64.89,W,70.19,E,72.79,H,19 DEC 25,612,.60,I,.61,W,0,"2,288",369,548,20,.97,A,,
,,<empty>,6,10,5,0,0, ,69.12,E,71.86,I,19 DEC 25,613,.62,D,.63,W,0,"2,249",408,449,1,.81,W,,
,,0,12,10,10,5,73.60,N,68.23,H,70.84,I,19 DEC 25,614,.63,I,.64,D,0,"2,520",355,688,1,.85,W,,
,,0,"7,614",14,30,2,68.45,E,67.16,C,69.87,E,19 DEC 25,615,.65,I,.66,W,9,"36,946",389,519,3,.66,I,,
,,0,56,10,10,1,69.98,A,66.24,H,68.90,H,19 DEC 25,616,.67,I,.68,I,0,"4,217",683,518,50,.98,B,,
,,<empty>,35,5,5,0,0, ,65.23,E,67.87,E,19 DEC 25,617,.69,I,.70,I,0,"3,049",766,531,68,2.43,I,,
,,<empty>,29,10,22,0,0, ,64.30,C,66.95,I,19 DEC 25,618,.71,I,.72,I,0,"3,403",808,514,1,.95,H,,
,,0,16,10,31,11,68.77,N,63.31,E,65.96,H,19 DEC 25,619,.73,I,.74,I,0,"1,094",945,518,1,1.24,N,,
,,1,"11,664",10,1,1,61.43,E,62.34,N,64.93,I,19 DEC 25,620,.75,I,.76,I,7,"85,598",684,696,3,.86,H,,
,,<empty>,13,12,28,0,0, ,61.36,C,63.99,E,19 DEC 25,621,.78,U,.78,U,0,"1,891",281,271,1,.99,I,,
,,0,66,10,26,8,65.99,N,60.33,E,62.93,X,19 DEC 25,622,.80,I,.81,I,1,"1,504",627,513,1,1.04,A,,
,,<empty>,3,1,2,0,0, ,59.40,C,62.05,N,19 DEC 25,623,.82,I,.83,D,0,"5,567",403,633,2,.94,C,,
,,0,17,11,26,1,63.84,I,58.38,C,61.06,C,19 DEC 25,624,.85,I,.86,I,1,"3,997",657,493,1,.95,C,,
,,0,"20,108",4,9,1,58.80,I,57.45,E,60.06,E,19 DEC 25,625,.88,I,.89,I,21,"70,210",614,485,1,.88,I,,
,,0,20,10,25,1,58.93,A,56.47,C,59.13,H,19 DEC 25,626,.91,D,.92,I,0,"5,872",589,368,1,1.54,C,,
,,0,57,4,10,4,57.63,M,55.51,H,58.11,E,19 DEC 25,627,.94,I,.95,I,0,"5,045",726,483,1,.97,C,,
,,0,91,1,24,2,43.94,M,54.54,C,57.18,Q,19 DEC 25,628,.97,I,.98,I,0,"35,401",681,498,1,1.18,A,,
,,0,5,10,23,1,58.92,N,53.56,C,56.12,H,19 DEC 25,629,1.01,I,1.01,U,0,"2,560",268,476,1,1.78,C,,
,,1,"17,864",6,4,1,51.75,J,53.26,I,54.12,I,19 DEC 25,630,1.04,I,1.05,D,205,"87,036",420,537,1,1.23,A,,
,,0,18,10,10,1,41.81,I,51.63,X,54.19,I,19 DEC 25,631,1.08,I,1.09,D,0,"18,173",231,390,1,1.38,W,,
,,0,11,1,22,1,40.90,I,50.65,E,53.29,E,19 DEC 25,632,1.12,I,1.13,I,0,"31,335",564,447,1,1.23,E,,
,,<empty>,7,10,22,0,0, ,49.65,E,52.31,I,19 DEC 25,633,1.16,I,1.17,D,0,"3,943",404,445,1,1.17,I,,
,,0,17,10,21,1,44.26,W,48.74,C,51.39,I,19 DEC 25,634,1.20,I,1.21,D,0,"14,357",296,460,20,1.34,C,,
,,0,"10,844",1,3,2,50.30,M,47.95,I,50.39,E,19 DEC 25,635,1.25,I,1.26,I,1,"25,394",672,438,1,1.27,M,,
,,<empty>,10,10,20,0,0, ,46.81,C,49.48,I,19 DEC 25,636,1.30,U,1.32,U,2,"16,080",117,167,2,1.39,I,,
,,0,10,2,20,1,44.34,B,45.72,C,48.52,J,19 DEC 25,637,1.34,I,1.36,I,0,"6,386",308,370,1,1.44,I,,
,,0,10,10,10,1,32.63,E,44.90,H,47.57,H,19 DEC 25,638,1.40,D,1.41,I,1,"7,789",243,109,1,1.88,H,,
