Stock quote and option quote for SPY on 12/1/25 08:51:56

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
680.72,Q,-2.67,680.72,P,680.73,P,280 x 640,"6,454,729",678.81,680.78,678.74

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
40,1.08%,<empty>,1.831,Q,9/19/25,689.70,481.80,"1,024,182,000",1.009

1 DEC 25  (0)  100 (Weeklys)
,,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,,
,,0,"6,210",0.00%,.00,.00,29.59%,0,0,0.12%,<empty>,.00,.00,.00,0,M,.01,W,1 DEC 25,700,19.48,H,19.73,X,<empty>,3,<empty>,-.98,.00,0.19%,19.28,0,100.00%,2.88%,-.02,-12.65,.00,,
,,0,242,0.00%,.00,.00,30.48%,0,0,0.12%,<empty>,.00,.00,.00,0,U,.01,C,1 DEC 25,701,20.44,H,20.36,H,<empty>,0,<empty>,-.98,.00,0.19%,20.28,0,100.00%,3.00%,-.02,-12.65,.00,,
,,<empty>,323,<empty>,.00,.00,31.36%,0,0,0.11%,<empty>,.00,.00,.00,0,Q,.01,X,1 DEC 25,702,21.32,X,21.38,H,<empty>,0,<empty>,-1.00,.00,0.19%,21.28,0,100.00%,3.14%,.00,.00,-222.80,,
,,0,"2,401",0.00%,.00,.00,32.24%,0,0,0.11%,<empty>,.00,.00,.00,0,S,.01,C,1 DEC 25,703,22.27,X,22.35,H,<empty>,0,<empty>,-.98,.00,0.19%,22.28,0,100.00%,3.28%,-.02,-12.65,.00,,
,,0,187,0.00%,.00,.00,33.11%,0,0,0.11%,<empty>,.00,.00,.00,0,U,.01,X,1 DEC 25,704,22.53,E,24.13,B,<empty>,0,<empty>,-.98,.00,0.19%,23.28,0,100.00%,3.43%,-.02,-12.65,.00,,
,,0,774,0.00%,.00,.00,33.98%,0,0,0.11%,<empty>,.00,.00,.00,0,Q,.01,M,1 DEC 25,705,23.54,B,25.37,E,0,0,0.00%,-.98,.00,0.19%,24.28,0,100.00%,3.59%,-.02,-12.65,.00,,
,,0,497,0.00%,.00,.00,34.84%,0,0,0.11%,<empty>,.00,.00,.00,0,U,.01,M,1 DEC 25,706,24.60,B,26.28,C,<empty>,0,<empty>,-.98,.00,0.19%,25.28,0,100.00%,3.74%,-.02,-12.65,.00,,
,,0,"1,467",0.00%,.00,.00,35.70%,0,0,0.11%,<empty>,.00,.00,.00,0,Q,.01,M,1 DEC 25,707,25.63,E,27.98,Q,<empty>,0,<empty>,-.98,.00,0.19%,26.28,0,100.00%,3.94%,-.02,-12.65,.00,,
,,0,"1,599",0.00%,.00,.00,36.56%,0,0,0.11%,<empty>,.00,.00,.00,0,S,.01,M,1 DEC 25,708,26.52,E,28.74,T,<empty>,0,<empty>,-.98,.00,0.20%,27.28,0,100.00%,4.06%,-.02,-12.65,.00,,
,,0,844,0.00%,.00,.00,37.41%,0,0,0.11%,<empty>,.00,.00,.00,0,Q,.01,M,1 DEC 25,709,27.58,C,29.63,B,<empty>,0,<empty>,-.98,.00,0.19%,28.28,0,100.00%,4.20%,-.02,-12.65,.00,,
,,0,"1,395",0.00%,.00,.00,38.25%,0,0,0.11%,<empty>,.00,.00,.00,0,A,.01,M,1 DEC 25,710,28.13,C,30.67,E,<empty>,0,<empty>,-.98,.00,0.19%,29.28,0,100.00%,4.32%,-.02,-12.65,.00,,
,,0,564,0.00%,.00,.00,42.43%,0,0,0.10%,<empty>,.00,.00,.00,0,J,.01,D,1 DEC 25,715,33.70,I,35.72,H,<empty>,0,<empty>,-.98,.00,0.19%,34.28,0,100.00%,5.10%,-.02,-12.65,.00,,
,,<empty>,49,<empty>,.00,.00,46.52%,0,0,0.09%,<empty>,.00,.00,.00,0,A,.01,I,1 DEC 25,720,38.63,E,40.13,E,<empty>,0,<empty>,-1.00,.00,0.19%,39.28,0,100.00%,5.79%,.00,.00,-402.80,,
,,0,100,0.00%,.00,.00,50.54%,0,0,0.09%,<empty>,.00,.00,.00,0,A,.01,M,1 DEC 25,725,43.63,E,45.13,E,<empty>,0,<empty>,-1.00,.00,0.19%,44.28,0,100.00%,6.52%,.00,.00,-452.80,,
,,0,334,0.00%,.00,.00,54.50%,0,0,0.08%,<empty>,.00,.00,.00,0,Q,.01,I,1 DEC 25,730,48.58,C,50.24,C,0,0,0.00%,-.98,.00,0.19%,49.28,0,100.00%,7.26%,-.02,-12.64,.00,,
,,0,460,0.00%,.00,.00,58.40%,0,0,0.08%,<empty>,.00,.00,.00,0,A,.01,I,1 DEC 25,735,53.58,C,55.21,C,<empty>,0,<empty>,-.98,.00,0.19%,54.28,0,100.00%,7.99%,-.02,-12.64,.00,,
,,0,402,0.00%,.00,.00,62.23%,0,0,0.07%,<empty>,.00,.00,.00,0,H,.01,I,1 DEC 25,740,58.55,E,60.23,C,<empty>,0,<empty>,-1.00,.00,0.19%,59.28,0,100.00%,8.73%,.00,.00,-602.80,,
,,0,432,0.00%,.00,.00,66.02%,0,0,0.07%,<empty>,.00,.00,.00,0,A,.01,I,1 DEC 25,745,63.50,E,65.21,C,<empty>,0,<empty>,-1.00,.00,0.19%,64.28,0,100.00%,9.46%,.00,.00,-652.80,,
,,1,576,0.00%,.00,.00,69.76%,0,0,0.07%,<empty>,.00,.00,.00,0,P,.01,I,1 DEC 25,750,68.55,E,70.23,C,<empty>,0,<empty>,-1.00,.00,0.19%,69.28,0,100.00%,10.20%,.00,.00,-702.80,,
,,<empty>,459,<empty>,.00,.00,73.46%,0,0,0.06%,<empty>,.00,.00,.00,0,Q,.01,D,1 DEC 25,755,73.55,E,75.17,E,<empty>,0,<empty>,-1.00,.00,0.19%,74.28,0,100.00%,10.93%,.00,.00,-752.80,,
,,<empty>,317,<empty>,.00,.00,77.12%,0,0,0.06%,<empty>,.00,.00,.00,0,J,.01,X,1 DEC 25,760,78.55,E,80.21,C,<empty>,0,<empty>,-1.00,.00,0.19%,79.28,0,100.00%,11.66%,.00,.00,-802.80,,
,,<empty>,574,<empty>,.00,.00,80.73%,0,0,0.06%,<empty>,.00,.00,.00,0,A,.01,I,1 DEC 25,765,83.58,C,85.23,C,<empty>,0,<empty>,-.98,.00,0.19%,84.28,0,100.00%,12.40%,-.02,-12.64,.00,,
,,<empty>,198,<empty>,.00,.00,84.30%,0,0,0.05%,<empty>,.00,.00,.00,0,J,.01,D,1 DEC 25,770,88.55,E,90.13,C,<empty>,0,<empty>,-1.00,.00,0.19%,89.28,0,100.00%,13.13%,.00,.00,-902.80,,
,,<empty>,192,<empty>,.00,.00,87.84%,0,0,0.05%,<empty>,.00,.00,.00,0,A,.01,D,1 DEC 25,775,93.58,C,95.21,C,<empty>,0,<empty>,-.98,.00,0.19%,94.28,0,100.00%,13.87%,-.02,-12.64,.00,,
,,0,294,0.00%,.00,.00,91.35%,0,0,0.05%,<empty>,.00,.00,.00,0,N,.01,D,1 DEC 25,780,98.53,E,100.13,E,<empty>,0,<empty>,-.98,.00,0.19%,99.28,0,100.00%,14.59%,-.02,-12.64,.00,,
,,<empty>,0,<empty>,.00,.00,94.82%,0,0,0.05%,<empty>,.00,-.01,.00,0,Q,.01,H,1 DEC 25,785,103.53,E,105.13,E,<empty>,0,<empty>,-.98,.00,0.19%,104.28,0,100.00%,15.33%,-.02,-12.64,.00,,
,,5,0,<empty>,.00,.00,98.25%,0,<empty>,0.05%,<empty>,.00,.00,.00,0,H,.01,D,1 DEC 25,790,108.59,E,110.21,C,<empty>,0,<empty>,-1.00,.00,0.19%,109.28,0,100.00%,16.07%,.00,.00,-1102.80,,
,,0,673,0.00%,.00,.00,101.66%,0,0,0.04%,<empty>,.00,.00,.00,0,B,.01,I,1 DEC 25,795,113.63,E,115.17,E,<empty>,0,<empty>,-1.00,.00,0.19%,114.28,0,100.00%,16.81%,.00,.00,-1152.80,,
,,<empty>,2,<empty>,.00,.00,105.03%,0,0,0.04%,<empty>,.00,-.01,.00,0,Q,.01,E,1 DEC 25,800,118.48,B,120.52,C,<empty>,0,<empty>,-.98,.00,0.19%,119.28,0,100.00%,17.56%,-.02,-12.64,.00,,

2 DEC 25  (1)  100 (Weeklys)

3 DEC 25  (2)  100 (Weeklys)

4 DEC 25  (3)  100 (Weeklys)

5 DEC 25  (4)  100 (Weeklys)

8 DEC 25  (7)  100 (Weeklys)

9 DEC 25  (8)  100 (Weeklys)

10 DEC 25  (9)  100 (Weeklys)

11 DEC 25  (10)  100 (Weeklys)

12 DEC 25  (11)  100 (Weeklys)

15 DEC 25  (14)  100 (Weeklys)

19 DEC 25  (18)  100

26 DEC 25  (25)  100 (Weeklys)

31 DEC 25  (30)  100 (Quarterlys)

2 JAN 26  (32)  100 (Weeklys)

9 JAN 26  (39)  100 (Weeklys)

16 JAN 26  (46)  100

30 JAN 26  (60)  100 (Weeklys)

20 FEB 26  (81)  100

27 FEB 26  (88)  100 (Weeklys)

20 MAR 26  (109)  100

31 MAR 26  (120)  100 (Quarterlys)

30 APR 26  (150)  100 (EOM)

29 MAY 26  (179)  100 (Weeklys)

18 JUN 26  (199)  100

30 JUN 26  (211)  100 (Quarterlys)
,,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,,
,,0,12,0.00%,.95,.00,44.18%,270.72,0,91.63%,<empty>,2.13,-.06,.47,267.00,U,291.00,U,30 JUN 26,410,1.04,U,3.71,U,0,302,0.00%,-.03,.00,38.76%,0,0,5.28%,0.58%,-.12,-.03,.33,,
,,0,10,0.00%,.95,.00,42.01%,260.72,0,91.83%,<empty>,2.19,-.06,.47,261.50,U,276.50,U,30 JUN 26,420,.01,U,10.00,U,0,472,0.00%,-.05,.00,43.37%,0,0,9.02%,1.21%,-.21,-.05,.51,,
,,<empty>,2,<empty>,.95,.00,40.73%,250.72,0,91.48%,<empty>,2.23,-.06,.50,251.91,U,266.91,U,30 JUN 26,430,0,U,19.70,U,0,263,0.00%,-.07,.00,49.38%,0,0,14.21%,2.34%,-.34,-.08,.72,,
,,<empty>,1,<empty>,.94,.00,40.25%,240.72,0,90.60%,<empty>,2.26,-.07,.55,248.60,D,251.89,D,30 JUN 26,440,2.86,W,2.87,I,0,709,0.00%,-.04,.00,35.47%,0,0,6.27%,0.66%,-.15,-.03,.41,,
,,<empty>,1,<empty>,.94,.00,38.92%,235.72,0,90.88%,<empty>,2.30,-.07,.55,243.08,S,247.08,S,30 JUN 26,445,2.96,N,2.98,I,0,268,0.00%,-.04,.00,34.97%,0,0,6.47%,0.67%,-.16,-.03,.42,,
,,<empty>,11,<empty>,.94,.00,38.75%,230.72,0,90.37%,<empty>,2.31,-.07,.57,238.78,T,242.32,D,30 JUN 26,450,3.09,W,3.11,I,0,376,0.00%,-.04,.00,34.52%,0,0,6.72%,0.69%,-.17,-.03,.44,,
,,<empty>,0,<empty>,.94,.00,38.40%,225.72,0,89.97%,<empty>,2.32,-.07,.60,234.28,D,237.59,D,30 JUN 26,455,3.21,W,3.24,I,0,123,0.00%,-.04,.00,34.04%,0,0,6.96%,0.71%,-.18,-.03,.46,,
,,<empty>,2,<empty>,.93,.00,37.75%,220.72,0,89.77%,<empty>,2.34,-.07,.61,229.51,X,232.78,A,30 JUN 26,460,3.34,N,3.36,W,0,104,0.00%,-.04,.00,33.56%,0,0,7.20%,0.73%,-.19,-.04,.47,,
,,<empty>,0,<empty>,.93,.00,37.07%,215.72,0,89.60%,<empty>,2.37,-.07,.63,224.72,X,227.96,D,30 JUN 26,465,3.48,I,3.50,I,0,112,0.00%,-.04,.00,33.11%,0,0,7.47%,0.76%,-.19,-.04,.49,,
,,<empty>,8,<empty>,.93,.00,36.37%,210.72,0,89.44%,<empty>,2.39,-.07,.64,219.70,D,223.33,N,30 JUN 26,470,3.62,I,3.65,D,0,230,0.00%,-.05,.00,32.65%,0,0,7.75%,0.78%,-.20,-.04,.51,,
,,<empty>,4,<empty>,.93,.00,36.05%,205.72,0,88.97%,<empty>,2.40,-.08,.67,215.28,D,218.60,D,30 JUN 26,475,3.78,I,3.81,I,0,110,0.00%,-.05,.00,32.21%,0,0,8.05%,0.81%,-.21,-.04,.53,,
,,0,3,0.00%,.93,.00,35.15%,200.72,0,88.95%,<empty>,2.42,-.08,.68,210.50,X,213.47,N,30 JUN 26,480,3.94,W,3.97,I,0,"1,544",0.00%,-.05,.00,31.77%,0,0,8.35%,0.83%,-.22,-.04,.55,,
,,0,3,0.00%,.92,.00,34.82%,195.72,0,88.48%,<empty>,2.44,-.08,.70,205.78,X,209.05,D,30 JUN 26,485,4.12,I,4.15,I,0,22,0.00%,-.05,.00,31.34%,0,0,8.69%,0.86%,-.24,-.04,.57,,
,,0,11,0.00%,.92,.00,34.08%,190.72,0,88.32%,<empty>,2.46,-.08,.72,200.85,M,204.29,D,30 JUN 26,490,4.31,I,4.34,I,0,267,0.00%,-.06,.00,30.92%,0,0,9.04%,0.89%,-.25,-.04,.60,,
,,<empty>,13,<empty>,.92,.00,33.85%,185.72,0,87.74%,<empty>,2.47,-.08,.75,196.41,D,199.77,D,30 JUN 26,495,4.50,I,4.53,D,0,299,0.00%,-.06,.00,30.49%,0,0,9.39%,0.92%,-.26,-.04,.62,,
,,0,226,0.00%,.91,.00,33.35%,180.72,0,87.36%,<empty>,2.48,-.08,.78,191.78,M,195.08,N,30 JUN 26,500,4.72,I,4.75,I,0,"2,310",0.00%,-.06,.00,30.09%,0,0,9.79%,0.96%,-.27,-.04,.65,,
,,<empty>,8,<empty>,.91,.00,32.69%,175.72,0,87.11%,<empty>,2.50,-.08,.79,186.99,X,190.30,D,30 JUN 26,505,4.93,I,4.96,D,0,78,0.00%,-.07,.00,29.67%,0,0,10.18%,0.99%,-.29,-.04,.67,,
,,0,98,0.00%,.91,.00,32.25%,170.72,0,86.66%,<empty>,2.51,-.08,.82,182.43,M,185.65,D,30 JUN 26,510,5.16,I,5.21,I,0,311,0.00%,-.07,.00,29.28%,0,0,10.62%,1.03%,-.30,-.04,.70,,
,,<empty>,3,<empty>,.91,.00,31.07%,165.72,0,86.88%,<empty>,2.54,-.08,.82,176.71,S,180.95,D,30 JUN 26,515,5.41,I,5.46,I,0,86,0.00%,-.07,.00,28.88%,0,0,11.07%,1.07%,-.32,-.05,.73,,
,,0,81,0.00%,.90,.00,31.20%,160.72,0,85.86%,<empty>,2.54,-.09,.87,173.05,D,176.38,D,30 JUN 26,520,5.69,I,5.73,I,0,270,0.00%,-.08,.00,28.50%,0,0,11.55%,1.11%,-.33,-.05,.76,,
,,<empty>,17,<empty>,.89,.00,30.76%,155.72,0,85.37%,<empty>,2.54,-.09,.90,168.43,D,171.84,D,30 JUN 26,525,5.96,I,6.01,C,0,518,0.00%,-.08,.00,28.11%,0,0,12.05%,1.15%,-.35,-.05,.79,,
,,0,18,0.00%,.89,.00,29.90%,150.72,0,85.26%,<empty>,2.57,-.09,.91,163.51,D,166.85,S,30 JUN 26,530,6.27,I,6.31,I,0,205,0.00%,-.09,.00,27.73%,0,0,12.58%,1.20%,-.37,-.05,.82,,
,,<empty>,83,<empty>,.89,.00,29.13%,145.72,0,85.06%,<empty>,2.58,-.09,.93,159.04,M,161.58,S,30 JUN 26,535,6.59,I,6.62,W,0,634,0.00%,-.09,.00,27.36%,0,0,13.13%,1.25%,-.39,-.05,.85,,
,,0,20,0.00%,.88,.00,29.26%,140.72,0,83.93%,<empty>,2.57,-.09,.98,155.79,W,156.81,C,30 JUN 26,540,6.91,I,6.95,W,0,523,0.00%,-.10,.00,26.97%,0,0,13.70%,1.30%,-.41,-.05,.89,,
,,0,36,0.00%,.88,.00,28.91%,135.72,0,83.25%,<empty>,2.58,-.09,1.02,151.41,E,152.32,N,30 JUN 26,545,7.27,I,7.31,W,0,112,0.00%,-.10,.00,26.61%,0,0,14.32%,1.36%,-.43,-.05,.92,,
,,0,86,0.00%,.87,.00,28.41%,130.72,0,82.72%,<empty>,2.58,-.09,1.05,146.80,C,147.77,W,30 JUN 26,550,7.63,I,7.68,I,0,"2,805",0.00%,-.11,.00,26.23%,0,0,14.95%,1.41%,-.45,-.05,.96,,
,,<empty>,3,<empty>,.87,.00,27.95%,126.72,0,82.32%,<empty>,2.59,-.10,1.07,143.15,S,144.00,N,30 JUN 26,554,7.94,P,8.00,P,<empty>,73,<empty>,-.11,.00,25.94%,0,0,15.49%,1.46%,-.47,-.05,.99,,
,,0,47,0.00%,.87,.00,27.85%,125.72,0,82.21%,<empty>,2.59,-.10,1.08,142.27,Z,143.05,C,30 JUN 26,555,8.04,I,8.09,W,0,"4,594",0.00%,-.11,.00,25.88%,0,0,15.64%,1.47%,-.48,-.05,1.00,,
,,<empty>,0,<empty>,.86,.00,27.87%,124.72,0,81.97%,<empty>,2.59,-.10,1.09,141.40,C,142.36,I,30 JUN 26,556,8.13,I,8.18,I,0,32,0.00%,-.11,.00,25.82%,0,0,15.79%,1.49%,-.48,-.06,1.01,,
,,<empty>,0,<empty>,.86,.00,27.64%,123.72,0,82.00%,<empty>,2.59,-.10,1.09,140.29,I,141.35,C,30 JUN 26,557,8.23,B,8.30,W,<empty>,5,<empty>,-.12,.00,25.77%,0,0,15.96%,1.51%,-.49,-.06,1.01,,
,,0,6,0.00%,.86,.00,27.60%,122.72,0,81.81%,<empty>,2.59,-.10,1.10,139.48,E,140.47,C,30 JUN 26,558,8.33,I,8.37,W,0,21,0.00%,-.12,.00,25.70%,0,0,16.10%,1.52%,-.49,-.06,1.02,,
,,0,6,0.00%,.86,.00,27.57%,121.72,0,81.62%,<empty>,2.59,-.10,1.11,138.66,C,139.62,E,30 JUN 26,559,8.37,I,8.42,W,0,6,0.00%,-.12,.00,25.59%,0,0,16.20%,1.52%,-.50,-.06,1.03,,
,,0,42,0.00%,.86,.00,27.46%,120.72,0,81.50%,<empty>,2.59,-.10,1.12,137.96,C,138.50,W,30 JUN 26,560,8.46,B,8.51,D,0,175,0.00%,-.12,.00,25.52%,0,0,16.35%,1.54%,-.50,-.06,1.04,,
,,0,11,0.00%,.86,.00,27.37%,119.72,0,81.38%,<empty>,2.59,-.10,1.12,136.87,E,137.78,E,30 JUN 26,561,8.54,I,8.62,W,0,69,0.00%,-.12,.00,25.45%,0,0,16.50%,1.55%,-.51,-.06,1.04,,
,,<empty>,10,<empty>,.86,.00,27.30%,118.72,0,81.22%,<empty>,2.59,-.10,1.13,136.02,E,136.89,T,30 JUN 26,562,8.63,I,8.69,I,0,11,0.00%,-.12,.00,25.37%,0,0,16.64%,1.57%,-.51,-.06,1.05,,
,,0,33,0.00%,.86,.00,27.11%,117.72,0,81.20%,<empty>,2.60,-.10,1.13,134.94,E,135.95,I,30 JUN 26,563,8.72,I,8.78,I,<empty>,10,<empty>,-.12,.00,25.30%,0,0,16.79%,1.58%,-.52,-.06,1.06,,
,,<empty>,1,<empty>,.85,.00,27.20%,116.72,0,80.87%,<empty>,2.59,-.10,1.15,134.20,E,135.30,T,30 JUN 26,564,8.81,I,8.86,B,0,10,0.00%,-.13,.00,25.23%,0,0,16.93%,1.59%,-.52,-.06,1.07,,
,,0,104,0.00%,.85,.00,27.14%,115.72,0,80.70%,<empty>,2.59,-.10,1.16,133.48,N,134.30,C,30 JUN 26,565,8.90,I,8.93,W,0,50,0.00%,-.13,.00,25.15%,0,0,17.07%,1.60%,-.53,-.06,1.08,,
,,0,8,0.00%,.85,.00,27.03%,114.72,0,80.58%,<empty>,2.59,-.10,1.16,132.50,C,133.46,C,30 JUN 26,566,8.97,Z,9.03,P,0,9,0.00%,-.13,.00,25.07%,0,0,17.22%,1.62%,-.54,-.06,1.08,,
,,<empty>,0,<empty>,.85,.00,26.86%,113.72,0,80.53%,<empty>,2.59,-.10,1.17,131.55,E,132.43,C,30 JUN 26,567,9.07,D,9.12,B,0,13,0.00%,-.13,.00,25.00%,0,0,17.37%,1.63%,-.54,-.06,1.09,,
,,<empty>,25,<empty>,.85,.00,26.77%,112.72,0,80.39%,<empty>,2.59,-.10,1.17,130.66,E,131.55,E,30 JUN 26,568,9.19,J,9.22,P,<empty>,9,<empty>,-.13,.00,24.94%,0,0,17.55%,1.65%,-.55,-.06,1.10,,
,,0,7,0.00%,.85,.00,26.76%,111.72,0,80.16%,<empty>,2.59,-.10,1.18,129.78,E,130.82,C,30 JUN 26,569,9.27,W,9.35,W,0,16,0.00%,-.13,.00,24.88%,0,0,17.71%,1.66%,-.55,-.06,1.11,,
,,0,113,0.00%,.85,.00,26.67%,110.72,0,80.02%,<empty>,2.59,-.10,1.19,129.03,C,129.79,N,30 JUN 26,570,9.37,I,9.42,I,0,337,0.00%,-.13,.00,24.80%,0,0,17.86%,1.68%,-.56,-.06,1.12,,
,,<empty>,1,<empty>,.84,.00,26.52%,109.72,0,79.95%,<empty>,2.59,-.10,1.20,127.86,E,129.03,I,30 JUN 26,571,9.47,D,9.52,I,0,7,0.00%,-.13,.00,24.73%,0,0,18.02%,1.69%,-.56,-.06,1.12,,
,,<empty>,1,<empty>,.84,.00,26.53%,108.72,0,79.69%,<empty>,2.59,-.10,1.21,127.21,C,128.15,C,30 JUN 26,572,9.57,B,9.61,D,0,31,0.00%,-.14,.00,24.66%,0,0,18.18%,1.71%,-.57,-.06,1.13,,
,,0,8,0.00%,.84,.00,26.37%,107.72,0,79.62%,<empty>,2.59,-.10,1.21,126.21,E,127.21,I,30 JUN 26,573,9.67,D,9.76,W,<empty>,7,<empty>,-.14,.00,24.61%,0,0,18.37%,1.72%,-.58,-.06,1.14,,
,,0,6,0.00%,.84,.00,26.31%,106.72,0,79.44%,<empty>,2.59,-.10,1.22,125.38,C,126.33,I,30 JUN 26,574,9.77,B,9.80,P,<empty>,4,<empty>,-.14,.00,24.51%,0,0,18.51%,1.73%,-.58,-.06,1.15,,
,,0,57,0.00%,.84,.00,26.12%,105.72,0,79.40%,<empty>,2.59,-.10,1.22,124.47,E,125.23,C,30 JUN 26,575,9.85,I,9.91,I,0,218,0.00%,-.14,.00,24.43%,0,0,18.67%,1.75%,-.59,-.06,1.16,,
,,<empty>,1,<empty>,.84,.00,26.17%,104.72,0,79.09%,<empty>,2.59,-.10,1.24,123.63,E,124.64,I,30 JUN 26,576,9.96,B,10.02,D,<empty>,177,<empty>,-.14,.00,24.37%,0,0,18.84%,1.76%,-.59,-.06,1.17,,
,,<empty>,1,<empty>,.84,.00,26.11%,103.72,0,78.91%,<empty>,2.59,-.10,1.24,122.82,I,123.75,W,30 JUN 26,577,10.10,W,10.15,I,<empty>,4,<empty>,-.14,.00,24.33%,0,0,19.04%,1.79%,-.60,-.06,1.18,,
,,<empty>,7,<empty>,.83,.00,25.99%,102.72,0,78.80%,<empty>,2.59,-.10,1.25,121.88,C,122.84,N,30 JUN 26,578,10.17,I,10.29,I,<empty>,32,<empty>,-.15,.00,24.26%,0,0,19.21%,1.80%,-.61,-.06,1.18,,
,,<empty>,2,<empty>,.83,.00,25.92%,101.72,0,78.61%,<empty>,2.59,-.10,1.26,121.01,E,122.01,I,30 JUN 26,579,10.26,I,10.34,W,0,21,0.00%,-.15,.00,24.15%,0,0,19.35%,1.81%,-.61,-.06,1.19,,
,,0,97,0.00%,.83,.00,25.84%,100.72,0,78.44%,<empty>,2.58,-.10,1.27,120.21,W,121.08,E,30 JUN 26,580,10.38,I,10.43,I,0,240,0.00%,-.15,.00,24.08%,0,0,19.52%,1.83%,-.62,-.06,1.20,,
,,<empty>,0,<empty>,.83,.00,25.70%,99.72,0,78.35%,<empty>,2.59,-.10,1.27,119.15,W,120.24,C,30 JUN 26,581,10.49,I,10.55,W,0,3,0.00%,-.15,.00,24.02%,0,0,19.70%,1.84%,-.62,-.06,1.21,,
,,0,18,0.00%,.83,.00,25.59%,98.72,0,78.22%,<empty>,2.59,-.10,1.28,118.35,E,119.22,S,30 JUN 26,582,10.60,I,10.69,I,0,5,0.00%,-.15,.00,23.96%,0,0,19.90%,1.86%,-.63,-.06,1.22,,
,,<empty>,4,<empty>,.83,.00,25.59%,97.72,0,77.95%,<empty>,2.58,-.10,1.29,117.54,Z,118.50,I,30 JUN 26,583,10.71,B,10.77,W,0,9,0.00%,-.15,.00,23.87%,0,0,20.06%,1.88%,-.64,-.06,1.23,,
,,0,2,0.00%,.83,.00,25.43%,96.72,0,77.86%,<empty>,2.58,-.10,1.30,116.42,C,117.70,C,30 JUN 26,584,10.81,B,10.88,I,0,21,0.00%,-.16,.00,23.80%,0,0,20.23%,1.89%,-.64,-.06,1.23,,
,,0,161,0.00%,.82,.00,25.44%,95.72,0,77.60%,<empty>,2.58,-.10,1.31,115.94,N,116.66,C,30 JUN 26,585,10.92,I,10.98,I,0,177,0.00%,-.16,.00,23.72%,0,0,20.41%,1.91%,-.65,-.06,1.24,,
,,<empty>,1,<empty>,.82,.00,25.30%,94.72,0,77.49%,<empty>,2.58,-.10,1.31,114.82,W,115.90,W,30 JUN 26,586,11.08,D,11.17,I,0,25,0.00%,-.16,.00,23.70%,0,0,20.65%,1.94%,-.66,-.06,1.25,,
,,0,0,0.00%,.82,.00,25.13%,93.72,0,77.42%,<empty>,2.58,-.10,1.32,113.76,N,115.00,N,30 JUN 26,587,11.14,I,11.20,I,0,20,0.00%,-.16,.00,23.57%,0,0,20.77%,1.94%,-.66,-.06,1.26,,
,,0,2,0.00%,.82,.00,25.14%,92.72,0,77.14%,<empty>,2.58,-.10,1.33,113.25,C,114.02,C,30 JUN 26,588,11.26,I,11.32,W,0,35,0.00%,-.16,.00,23.50%,0,0,20.96%,1.96%,-.67,-.06,1.27,,
,,0,2,0.00%,.82,.00,25.03%,91.72,0,76.99%,<empty>,2.58,-.10,1.34,112.37,T,113.11,I,30 JUN 26,589,11.43,B,11.46,I,<empty>,17,<empty>,-.16,.00,23.46%,0,0,21.18%,1.98%,-.68,-.06,1.28,,
,,0,663,0.00%,.82,.00,25.03%,90.72,0,76.72%,<empty>,2.57,-.11,1.35,111.63,Z,112.35,W,30 JUN 26,590,11.50,D,11.57,I,0,418,0.00%,-.17,.00,23.37%,0,0,21.34%,1.99%,-.68,-.06,1.29,,
,,<empty>,4,<empty>,.81,.00,24.86%,89.72,0,76.64%,<empty>,2.57,-.11,1.35,110.65,S,111.36,E,30 JUN 26,591,11.64,I,11.68,W,0,9,0.00%,-.17,.00,23.30%,0,0,21.54%,2.01%,-.69,-.06,1.30,,
,,<empty>,6,<empty>,.81,.00,24.80%,88.72,0,76.43%,<empty>,2.57,-.11,1.36,109.64,E,110.72,W,30 JUN 26,592,11.76,W,11.80,J,<empty>,11,<empty>,-.17,.00,23.23%,0,0,21.73%,2.03%,-.70,-.06,1.31,,
,,0,4,0.00%,.81,.00,24.67%,87.72,0,76.30%,<empty>,2.57,-.11,1.37,108.92,C,109.60,C,30 JUN 26,593,11.88,W,11.93,D,0,6,0.00%,-.17,.00,23.16%,0,0,21.93%,2.05%,-.71,-.06,1.31,,
,,<empty>,4,<empty>,.81,.00,24.64%,86.72,0,76.05%,<empty>,2.57,-.11,1.38,108.09,E,108.85,W,30 JUN 26,594,12.01,I,12.11,I,0,12,0.00%,-.17,.00,23.11%,0,0,22.16%,2.07%,-.71,-.06,1.32,,
