Stock quote and option quote for SPY on 12/1/25 10:45:45

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
682.0501,D,-1.3399,682.05,Q,682.06,Q,360 x 120,"21,192,991",678.81,682.31,678.74

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
1000,1.07%,<empty>,1.831,Q,9/19/25,689.70,481.80,"1,024,182,000",1.009

1 DEC 25  (0)  100 (Weeklys)
,,Volume,Open.Int,AS,BS,Last Size,LAST,LX,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,AS,BS,Last Size,LAST,LX,,
,,<empty>,3,100,20,0,0, ,226.85,A,229.15,A,26 DEC 25,455,.07,W,.08,I,0,67,698,894,1,.14,A,,
,,<empty>,0,89,10,0,0, ,221.86,H,224.13,A,26 DEC 25,460,.08,D,.09,W,0,272,"1,000",344,1,.14,B,,
,,<empty>,0,89,10,0,0, ,216.87,X,219.14,A,26 DEC 25,465,.08,W,.09,W,0,333,537,"1,006",2,.57,J,,
,,<empty>,0,89,10,0,0, ,211.90,H,214.16,A,26 DEC 25,470,.09,W,.10,I,0,177,756,598,1,.42,C,,
,,<empty>,0,89,10,0,0, ,206.92,I,209.17,A,26 DEC 25,475,.10,H,.11,W,<empty>,288,926,242,0,0, ,,
,,<empty>,2,89,50,0,0, ,201.69,A,204.19,A,26 DEC 25,480,.10,W,.11,W,0,543,396,"1,069",10,.38,N,,
,,0,1,89,10,1,189.36,W,196.71,I,199.20,A,26 DEC 25,485,.11,W,.12,W,<empty>,128,463,534,0,0, ,,
,,<empty>,0,89,10,0,0, ,191.95,I,194.22,A,26 DEC 25,490,.12,I,.13,I,0,452,834,662,1,.49,B,,
,,<empty>,0,89,6,0,0, ,186.99,E,189.26,A,26 DEC 25,495,.13,I,.14,W,0,173,"1,152",468,1,.52,X,,
,,<empty>,1,89,10,0,0, ,181.99,H,184.28,A,26 DEC 25,500,.14,I,.15,W,74,"2,007",958,468,74,.16,A,,
,,0,1,89,10,1,180.45,N,177.00,I,179.27,A,26 DEC 25,505,.15,N,.16,I,0,241,901,234,1,1.04,M,,
,,0,0,89,10,1,165.36,N,172.03,I,174.29,A,26 DEC 25,510,.16,U,.17,W,0,294,958,284,1,.64,W,,
,,<empty>,2,89,1,0,0, ,166.80,C,169.33,A,26 DEC 25,515,.17,I,.18,W,0,259,797,468,1,.95,S,,
,,0,4,89,10,1,156.02,N,162.06,H,164.35,A,26 DEC 25,520,.18,I,.19,W,0,237,715,621,1,.96,X,,
,,<empty>,0,89,10,0,0, ,157.08,X,159.37,A,26 DEC 25,525,.19,I,.20,W,0,416,673,468,5,.31,E,,
,,<empty>,1,89,10,0,0, ,152.12,I,154.39,A,26 DEC 25,530,.21,U,.22,I,<empty>,431,814,284,0,0, ,,
,,<empty>,2,89,4,0,0, ,147.13,E,149.41,A,26 DEC 25,535,.22,W,.23,I,0,434,699,742,10,.69,S,,
,,<empty>,3,89,10,0,0, ,141.90,H,144.44,A,26 DEC 25,540,.24,U,.25,I,0,873,768,284,2,.74,X,,
,,0,3,89,4,1,133.57,N,136.94,C,139.46,A,26 DEC 25,545,.25,I,.26,I,0,961,128,661,24,.35,M,,
,,0,2,89,10,1,125.56,N,131.97,H,134.48,A,26 DEC 25,550,.27,I,.28,U,0,756,297,687,2,.45,T,,
,,0,0,89,20,1,124.88,N,127.22,A,129.51,A,26 DEC 25,555,.29,I,.30,D,0,374,278,687,2,1.00,I,,
,,<empty>,1,89,10,0,0, ,122.02,T,124.54,A,26 DEC 25,560,.31,I,.33,I,0,614,751,655,1,.51,C,,
,,<empty>,2,89,10,0,0, ,117.27,I,119.57,A,26 DEC 25,565,.34,I,.35,I,0,952,135,494,5,.42,A,,
,,<empty>,0,89,10,0,0, ,112.31,H,114.60,A,26 DEC 25,570,.37,I,.38,I,0,995,748,494,5,.43,N,,
,,<empty>,1,89,10,0,0, ,107.34,X,109.63,A,26 DEC 25,575,.40,U,.41,H,0,511,136,297,1,.66,A,,
,,0,24,89,31,6,93.19,C,102.37,E,104.67,A,26 DEC 25,580,.44,I,.45,I,16,337,"1,015",494,16,.46,X,,
,,<empty>,1,89,1,0,0, ,97.41,E,99.71,A,26 DEC 25,585,.48,D,.48,D,0,557,297,368,6,.67,C,,
,,0,3,43,40,1,87.08,N,92.46,A,94.74,X,26 DEC 25,590,.52,I,.53,U,2,594,284,764,2,.65,J,,
,,<empty>,3,43,10,0,0, ,87.51,I,89.80,X,26 DEC 25,595,.58,D,.59,I,1,313,873,325,1,.77,J,,
,,0,46,43,4,1,83.08,C,82.35,C,84.86,X,26 DEC 25,600,.64,D,.65,I,5,"3,565",730,426,1,.66,A,,
,,0,15,43,10,1,82.08,X,77.49,I,79.93,X,26 DEC 25,605,.71,I,.72,D,0,724,612,765,1,.81,A,,
,,0,63,3,10,2,74.02,A,72.74,I,75.29,T,26 DEC 25,610,.80,D,.81,I,0,651,537,401,1,.91,W,,
,,<empty>,21,43,6,0,0, ,67.83,E,70.12,X,26 DEC 25,615,.91,H,.92,I,0,"2,943",553,95,1,.93,N,,
,,0,26,10,26,1,64.27,N,62.73,C,65.50,H,26 DEC 25,620,1.04,U,1.05,I,1,"1,651",486,242,1,1.21,X,,
,,0,10,43,1,62,60.56,W,58.08,E,60.40,X,26 DEC 25,625,1.20,C,1.22,I,8,789,585,388,7,1.37,S,,
,,0,298,43,11,1,36.44,A,53.25,H,55.59,X,26 DEC 25,630,1.41,D,1.42,D,2,"1,965",502,230,1,1.48,I,,
,,0,36,72,11,1,51.15,B,48.47,H,50.83,H,26 DEC 25,635,1.66,B,1.68,C,0,"1,020",548,54,1,1.70,J,,
,,0,27,1,10,1,33.65,E,43.65,H,45.92,I,26 DEC 25,640,1.96,M,1.99,C,3,"1,378",482,288,1,2.06,M,,
,,<empty>,41,16,16,0,0, ,40.01,W,40.44,I,26 DEC 25,645,2.34,I,2.36,D,0,"1,876",116,279,1,2.57,W,,
,,0,105,50,67,1,38.73,X,37.27,E,37.93,E,26 DEC 25,648,2.61,W,2.64,I,2,835,196,92,2,2.60,I,,
,,<empty>,26,17,67,0,0, ,36.30,E,36.89,E,26 DEC 25,649,2.69,I,2.73,W,0,947,92,235,28,2.79,X,,
,,10,277,25,17,10,34.31,J,35.55,W,36.01,Q,26 DEC 25,650,2.80,M,2.83,I,43,"2,807",347,246,1,3.25,E,,
,,0,8,25,25,1,22.22,A,34.71,Q,35.27,Q,26 DEC 25,651,2.91,I,2.93,I,0,56,187,250,1,3.12,C,,
,,0,33,67,67,1,24.98,J,33.65,E,34.22,E,26 DEC 25,652,3.02,D,3.05,I,2,242,257,85,1,3.54,Z,,
,,0,48,97,89,1,28.83,N,32.66,E,33.22,W,26 DEC 25,653,3.12,I,3.15,I,0,89,225,248,1,3.82,I,,
,,1,58,97,97,1,31.39,E,31.77,W,32.33,W,26 DEC 25,654,3.25,D,3.28,I,0,94,181,78,2,3.57,M,,
,,0,76,97,73,1,31.09,C,30.96,C,31.37,W,26 DEC 25,655,3.37,B,3.39,I,3,"1,222",228,50,1,4.10,U,,
,,0,61,25,68,1,20.13,A,30.25,E,30.81,Q,26 DEC 25,656,3.49,I,3.52,I,0,195,227,210,1,4.50,W,,
,,0,200,98,2,1,29.78,M,29.14,X,29.68,W,26 DEC 25,657,3.63,I,3.65,W,0,161,84,239,1,5.97,J,,
,,0,103,98,98,1,28.94,M,28.29,W,28.81,W,26 DEC 25,658,3.77,I,3.79,W,0,597,109,240,1,4.00,C,,
,,0,73,98,96,1,17.24,A,27.44,E,27.94,W,26 DEC 25,659,3.92,I,3.96,I,0,292,233,238,1,3.99,C,,
,,0,"1,639",78,64,1,26.47,N,26.70,W,26.93,W,26 DEC 25,660,4.07,W,4.09,S,12,"1,546",1,136,1,4.48,M,,
,,0,582,4,3,1,21.25,B,25.84,W,26.05,C,26 DEC 25,661,4.22,I,4.25,I,0,700,220,205,1,4.31,C,,
,,0,357,97,97,4,14.79,A,24.88,E,25.45,E,26 DEC 25,662,4.40,U,4.40,I,1,329,206,50,1,5.15,Z,,
,,0,143,97,99,5,15.19,M,24.11,W,24.64,E,26 DEC 25,663,4.55,I,4.60,I,3,409,165,218,3,5.06,I,,
,,0,589,99,69,1,18.36,M,23.22,E,23.70,W,26 DEC 25,664,4.75,E,4.76,W,0,376,102,87,1,4.73,X,,
,,0,481,99,62,1,22.95,W,22.47,E,22.80,W,26 DEC 25,665,4.91,U,4.96,C,3,678,186,50,3,5.55,C,,
,,1,241,4,70,1,20.41,C,21.66,W,21.89,C,26 DEC 25,666,5.13,M,5.17,I,4,437,165,89,4,6.00,C,,
,,0,257,4,4,10,16.00,U,20.87,C,21.14,C,26 DEC 25,667,5.33,I,5.37,I,1,307,165,211,1,6.28,M,,
,,0,230,100,98,1,20.45,M,19.97,E,20.44,W,26 DEC 25,668,5.55,E,5.58,I,0,551,149,89,1,5.49,X,,
,,0,166,4,4,2,20.15,A,19.27,C,19.47,C,26 DEC 25,669,5.77,W,5.80,I,0,360,149,92,1,6.08,A,,
,,0,857,130,80,1,18.36,C,18.48,W,18.67,S,26 DEC 25,670,5.99,I,6.01,W,9,"1,260",67,67,1,6.35,N,,
,,1,237,50,101,1,17.57,U,17.67,W,17.93,T,26 DEC 25,671,6.24,I,6.26,N,1,413,10,189,1,6.75,C,,
,,0,459,60,105,1,17.77,N,16.93,W,17.15,S,26 DEC 25,672,6.48,U,6.51,I,1,538,124,50,1,6.89,I,,
,,1,400,80,105,1,15.92,M,16.19,W,16.42,W,26 DEC 25,673,6.76,U,6.78,I,1,189,124,112,1,8.40,M,,
,,0,177,103,97,6,16.91,B,15.39,E,15.81,W,26 DEC 25,674,7.03,U,7.04,W,0,264,67,50,5,8.38,A,,
,,0,"1,306",183,151,1,15.82,E,14.70,E,14.98,C,26 DEC 25,675,7.34,U,7.36,I,0,832,149,50,100,7.33,E,,
,,0,525,60,107,1,15.34,A,13.97,W,14.21,B,26 DEC 25,676,7.62,E,7.64,W,0,394,67,84,1,7.93,E,,
,,10,160,40,50,3,12.51,M,13.29,B,13.49,P,26 DEC 25,677,7.95,H,7.94,I,0,208,109,32,10,8.17,B,,
,,0,265,130,130,1,13.34,A,12.59,S,12.81,S,26 DEC 25,678,8.24,I,8.30,I,0,265,109,140,4,9.00,N,,
,,0,271,84,130,1,12.50,C,11.93,S,12.15,W,26 DEC 25,679,8.63,C,8.66,I,1,797,109,30,1,9.70,C,,
,,19,"1,674",54,109,10,11.09,W,11.33,I,11.37,B,26 DEC 25,680,8.97,I,9.03,W,23,"1,236",59,109,1,9.76,P,,
,,19,449,59,104,19,10.83,C,10.69,B,10.73,W,26 DEC 25,681,9.37,W,9.40,W,1,394,81,59,1,9.60,N,,
,,9,758,1,165,3,9.61,D,10.08,I,10.12,X,26 DEC 25,682,9.76,W,9.79,W,1,355,59,59,1,10.45,I,,
,,16,404,109,82,10,9.24,W,9.50,M,9.53,I,26 DEC 25,683,10.21,W,10.25,I,11,257,109,59,10,10.51,E,,
,,12,527,59,50,1,8.32,D,8.88,B,8.95,W,26 DEC 25,684,10.62,W,10.67,C,0,112,118,59,2,10.94,A,,
,,2,"1,459",109,169,1,7.87,P,8.33,I,8.37,I,26 DEC 25,685,11.06,I,11.10,W,3,178,59,109,1,11.55,M,,
,,0,338,109,50,1,8.47,D,7.80,U,7.83,I,26 DEC 25,686,11.46,E,11.76,C,0,5,111,76,1,11.28,D,,
,,30,493,140,10,5,7.10,I,7.28,N,7.33,C,26 DEC 25,687,11.97,E,12.18,W,0,6,80,100,1,12.20,N,,
,,7,"1,033",170,88,7,6.69,M,6.78,M,6.81,I,26 DEC 25,688,12.47,E,12.78,E,<empty>,9,74,74,0,0, ,,
,,6,920,187,105,6,5.53,J,6.29,D,6.33,I,26 DEC 25,689,13.01,W,13.32,S,0,10,130,104,1,14.15,C,,
,,14,"1,604",92,67,1,5.52,B,5.84,W,5.87,W,26 DEC 25,690,13.61,W,13.88,E,0,46,73,103,1,13.81,A,,
,,13,485,185,187,3,5.38,M,5.40,I,5.47,I,26 DEC 25,691,14.10,B,14.47,B,<empty>,0,51,51,0,0, ,,
,,10,530,195,50,10,4.63,M,4.99,U,5.02,I,26 DEC 25,692,14.70,W,15.07,E,0,301,100,102,10,15.61,C,,
,,33,"1,041",92,50,33,4.32,I,4.60,S,4.63,W,26 DEC 25,693,15.37,W,15.71,E,<empty>,6,89,101,0,0, ,,
,,6,735,149,198,6,3.75,J,4.22,I,4.26,I,26 DEC 25,694,15.97,B,16.43,Z,0,197,2,1,1,22.84,M,,
,,2,"2,395",100,211,1,3.49,M,3.87,I,3.91,C,26 DEC 25,695,16.65,E,16.97,E,0,13,71,70,1,38.57,N,,
,,0,803,23,213,1,4.03,A,3.55,I,3.56,Q,26 DEC 25,696,17.27,S,17.80,T,<empty>,0,2,50,0,0, ,,
,,11,703,71,214,11,3.39,C,3.25,I,3.29,I,26 DEC 25,697,17.97,E,18.43,B,<empty>,1,1,50,0,0, ,,
,,1,896,227,183,1,2.63,Z,2.97,I,2.99,I,26 DEC 25,698,18.70,E,19.17,T,<empty>,0,50,50,0,0, ,,
,,15,785,45,181,15,2.50,I,2.71,I,2.72,I,26 DEC 25,699,19.44,E,19.91,E,<empty>,11,68,50,0,0, ,,
,,31,"2,992",55,252,1,2.32,M,2.45,I,2.47,I,26 DEC 25,700,20.28,I,20.67,Z,0,"3,265",25,18,1,21.42,N,,
,,0,"1,012",82,162,1,2.68,X,2.23,I,2.25,I,26 DEC 25,701,21.01,N,21.40,T,0,7,52,1,2,22.08,A,,
,,0,975,239,84,65,2.42,M,2.02,W,2.04,I,26 DEC 25,702,21.77,S,22.30,S,<empty>,0,3,1,0,0, ,,
,,0,690,75,101,1,1.50,M,1.83,W,1.86,H,26 DEC 25,703,22.58,E,23.16,E,<empty>,1,67,67,0,0, ,,
,,0,"1,234",106,196,1,2.14,W,1.65,I,1.67,I,26 DEC 25,704,23.25,C,24.08,E,<empty>,0,100,50,0,0, ,,
,,0,754,225,288,2,1.81,C,1.49,I,1.51,D,26 DEC 25,705,24.29,S,24.63,E,0,0,1,1,1,33.69,A,,
,,0,733,204,101,1,1.77,B,1.35,W,1.38,D,26 DEC 25,706,25.05,C,25.70,C,<empty>,0,50,50,0,0, ,,
,,0,345,230,202,1,.96,M,1.22,I,1.23,W,26 DEC 25,707,25.82,E,26.56,Z,<empty>,0,2,1,0,0, ,,
,,1,570,102,181,1,1.10,A,1.09,W,1.12,H,26 DEC 25,708,27.31,I,27.56,S,0,1,1,16,1,27.11,N,,
,,0,408,157,25,2,3.88,C,.99,W,1.00,W,26 DEC 25,709,27.75,Z,28.50,I,<empty>,0,16,2,0,0, ,,
,,1,"1,656",160,405,1,.85,M,.89,I,.90,C,26 DEC 25,710,28.72,C,29.26,C,0,1,50,50,1,48.34,N,,
,,1,"1,344",827,709,1,.51,M,.53,I,.55,I,26 DEC 25,715,33.30,E,34.01,I,0,3,15,15,1,45.50,M,,
,,1,"1,279",783,578,1,.33,D,.34,I,.35,W,26 DEC 25,720,37.36,A,39.63,E,0,0,31,89,2,57.80,N,,
,,1,539,867,634,1,.21,E,.23,I,.24,W,26 DEC 25,725,42.26,A,44.75,X,<empty>,0,10,89,0,0, ,,
,,0,351,"1,065",441,2,.19,A,.17,N,.18,W,26 DEC 25,730,47.19,A,49.46,E,<empty>,0,16,89,0,0, ,,
,,2,221,"1,353",572,1,.13,C,.13,I,.14,W,26 DEC 25,735,52.17,A,54.64,S,<empty>,0,1,89,0,0, ,,
,,0,486,738,810,1,.13,S,.10,I,.11,W,26 DEC 25,740,57.11,A,59.38,E,<empty>,0,8,89,0,0, ,,
,,0,274,185,901,1,.08,C,.08,I,.09,H,26 DEC 25,745,62.08,A,64.57,H,<empty>,0,10,89,0,0, ,,
,,0,536,652,860,30,.08,Q,.07,I,.08,W,26 DEC 25,750,67.06,A,69.55,T,<empty>,0,2,89,0,0, ,,
,,0,21,245,902,1,.13,C,.06,I,.07,H,26 DEC 25,755,72.05,A,74.30,E,<empty>,0,80,89,0,0, ,,
,,0,283,"1,651",749,1,.10,B,.06,I,.07,W,26 DEC 25,760,77.03,A,79.29,C,<empty>,0,80,89,0,0, ,,
,,0,269,520,776,1,.05,X,.05,W,.06,D,26 DEC 25,765,82.04,A,84.28,E,<empty>,0,30,89,0,0, ,,
,,4,346,"1,933","1,436",4,.05,I,.04,W,.06,W,26 DEC 25,770,87.00,A,89.28,N,<empty>,0,2,89,0,0, ,,
,,0,312,678,926,1,.08,B,.04,W,.05,W,26 DEC 25,775,92.01,A,94.23,N,<empty>,0,3,89,0,0, ,,
,,0,341,"1,197",855,4,.05,I,.04,I,.05,W,26 DEC 25,780,96.99,A,99.22,E,<empty>,0,80,89,0,0, ,,
,,0,303,350,"1,050",4,.06,N,.03,W,.04,W,26 DEC 25,785,101.95,A,104.21,E,<empty>,0,57,89,0,0, ,,
,,0,586,764,"1,011",1,.04,U,.03,W,.04,N,26 DEC 25,790,106.92,C,109.19,S,<empty>,0,1,80,0,0, ,,
,,92,384,"1,381",600,10,.04,A,.03,I,.04,W,26 DEC 25,795,111.62,T,114.16,E,<empty>,0,80,2,0,0, ,,
,,<empty>,160,210,"1,311",0,0, ,.02,W,.03,Z,26 DEC 25,800,116.88,C,119.15,E,<empty>,4,31,50,0,0, ,,

31 DEC 25  (30)  100 (Quarterlys)
,,Volume,Open.Int,AS,BS,Last Size,LAST,LX,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,AS,BS,Last Size,LAST,LX,,
,,0,35,100,1,1,317.21,N,336.00,E,339.04,A,31 DEC 25,345,.02,N,.03,W,0,"11,958","1,154",168,5,.04,B,,
,,0,126,82,11,4,250.31,B,331.01,A,333.85,A,31 DEC 25,350,.02,N,.03,N,0,"2,052",727,662,45,.03,B,,
,,0,49,82,1,1,284.51,N,326.12,S,328.86,A,31 DEC 25,355,.02,I,.03,I,0,"4,399",564,961,2,.11,I,,
,,0,23,82,10,1,291.61,N,321.15,D,323.87,A,31 DEC 25,360,.02,W,.03,I,0,"1,195",496,"1,399",20,.01,S,,
,,0,36,82,10,1,276.28,N,316.23,D,318.88,A,31 DEC 25,365,.02,W,.03,I,0,983,468,"1,451",2,.16,B,,
,,0,31,82,1,1,271.19,W,311.13,S,313.92,A,31 DEC 25,370,.03,X,.04,W,0,"1,388","1,159",372,30,.05,P,,
,,0,62,100,10,1,274.45,M,306.30,D,309.11,A,31 DEC 25,375,.03,H,.04,I,0,744,468,449,1,.16,M,,
,,<empty>,86,30,10,0,0, ,301.20,D,304.49,E,31 DEC 25,380,.03,W,.04,N,0,"1,015",527,"1,334",1,1.07,A,,
,,0,91,82,11,1,287.20,N,296.02,A,298.95,A,31 DEC 25,385,.03,W,.04,N,0,478,527,"1,395",17,.06,J,,
,,0,20,82,10,1,284.19,W,291.24,D,293.94,A,31 DEC 25,390,.04,W,.05,I,0,"1,129",817,481,10,.25,A,,
,,0,121,30,10,1,271.96,N,286.22,D,289.53,W,31 DEC 25,395,.04,W,.05,I,0,776,825,"1,259",1,.19,E,,
,,0,225,82,1,1,290.82,H,281.23,S,283.96,A,31 DEC 25,400,.04,W,.05,I,0,"6,839",468,"1,382",1,.05,J,,
,,0,86,100,2,1,249.98,N,276.15,S,279.23,A,31 DEC 25,405,.05,W,.06,W,0,"1,083",948,450,2,.06,P,,
,,0,123,100,1,1,241.58,A,271.16,N,274.19,A,31 DEC 25,410,.05,W,.06,I,0,733,669,996,1,.14,E,,
,,0,128,1,11,8,263.02,X,266.16,A,269.35,C,31 DEC 25,415,.05,W,.06,I,2,764,468,"1,307",1,.07,B,,
,,0,39,1,10,1,226.57,C,261.42,D,263.70,S,31 DEC 25,420,.06,W,.07,I,0,787,587,784,1,.21,W,,
,,0,255,30,11,2,259.07,B,256.28,A,258.51,N,31 DEC 25,425,.06,W,.07,I,1,818,468,"1,235",1,.08,B,,
,,0,51,1,10,2,247.00,S,251.34,D,254.04,N,31 DEC 25,430,.07,W,.08,I,0,"1,010",555,482,1,.07,S,,
,,0,68,100,10,1,227.73,A,246.36,D,249.26,A,31 DEC 25,435,.07,W,.08,I,0,824,468,"1,189",6,.38,C,,
,,0,84,100,2,1,223.93,N,241.24,S,244.32,A,31 DEC 25,440,.08,W,.09,I,1,"1,036",579,466,1,.08,I,,
,,0,20,82,10,1,225.14,N,236.49,D,239.08,A,31 DEC 25,445,.08,W,.09,I,0,"1,331",468,"1,164",1,.10,A,,
,,0,98,1,1,20,213.92,N,231.27,N,233.87,S,31 DEC 25,450,.09,W,.10,I,0,"7,049",782,"1,091",6,.27,J,,
,,0,72,82,10,1,218.27,A,226.26,D,229.13,A,31 DEC 25,455,.10,D,.11,W,0,"1,260",634,214,5,.63,M,,
,,0,126,1,11,50,213.41,A,221.31,A,224.57,C,31 DEC 25,460,.10,W,.11,I,0,"1,011",468,848,2,.11,A,,
,,0,49,100,10,2,212.00,D,216.50,D,219.38,A,31 DEC 25,465,.11,I,.12,I,0,"1,265",468,761,1,.13,B,,
,,0,199,1,10,6,213.89,A,211.43,D,214.51,S,31 DEC 25,470,.12,N,.13,W,0,"2,208",732,523,1,.37,B,,
,,0,108,30,10,5,200.48,C,206.58,D,208.64,Z,31 DEC 25,475,.13,W,.14,W,1,"1,261","1,081",394,1,.13,I,,
,,0,51,100,1,4,203.78,I,201.37,W,204.39,A,31 DEC 25,480,.13,W,.15,W,0,"4,340",826,979,10,.80,M,,
,,0,"1,381",100,10,1,188.41,A,196.48,D,199.40,A,31 DEC 25,485,.15,I,.16,I,0,"2,120",885,468,50,.18,A,,
,,0,71,100,1,1,165.30,W,191.28,T,194.44,A,31 DEC 25,490,.16,I,.17,W,0,"3,125",824,468,1,.40,B,,
,,0,205,30,10,2,108.27,M,186.52,D,189.85,W,31 DEC 25,495,.16,I,.17,I,0,"1,784",468,845,12,.20,U,,
,,0,287,10,10,5,184.53,X,181.51,D,184.86,D,31 DEC 25,500,.18,J,.19,W,1,"10,711",906,3,1,.18,A,,
,,0,122,30,10,4,172.54,B,176.68,D,179.89,W,31 DEC 25,505,.19,N,.20,I,0,"1,810",733,361,66,.23,M,,
,,0,69,1,10,1,168.46,S,171.41,D,174.41,S,31 DEC 25,510,.20,I,.21,W,0,"1,025",974,632,1,.26,S,,
,,0,408,82,3,1,172.86,B,166.58,S,169.31,A,31 DEC 25,515,.21,W,.22,I,0,"1,414",468,622,1,1.02,C,,
,,0,496,100,10,20,162.94,M,161.70,D,164.57,A,31 DEC 25,520,.23,N,.24,W,0,"2,298",858,356,1,.27,I,,
,,0,801,30,11,1,140.00,A,156.55,A,159.98,P,31 DEC 25,525,.24,I,.25,I,0,"1,808",642,734,7,.74,B,,
,,0,213,101,1,20,153.04,M,151.55,S,154.57,A,31 DEC 25,530,.26,I,.27,W,5,"20,642",515,534,5,.31,W,,
,,0,236,10,10,1,82.69,N,146.81,D,150.09,D,31 DEC 25,535,.28,I,.29,W,0,"1,082",593,494,1,.37,I,,
,,0,17,82,2,1,93.60,A,145.67,S,148.43,A,31 DEC 25,536,.28,I,.29,D,0,186,307,558,1,1.21,D,,
,,0,8,82,2,1,122.28,C,144.68,S,147.43,A,31 DEC 25,537,.29,N,.30,I,0,168,551,351,1,.95,E,,
,,<empty>,14,82,2,0,0, ,143.68,S,146.44,A,31 DEC 25,538,.29,I,.30,I,0,611,643,685,1,.33,D,,
,,<empty>,33,82,2,0,0, ,142.69,S,145.44,A,31 DEC 25,539,.29,I,.30,I,0,435,494,557,1,.48,I,,
,,0,91,30,1,3,142.90,A,141.48,S,145.14,Z,31 DEC 25,540,.30,I,.31,W,0,"13,135",651,494,5,.36,M,,
,,0,10,82,3,1,72.45,D,140.70,S,143.45,A,31 DEC 25,541,.30,I,.31,I,0,759,494,494,1,1.21,A,,
,,0,39,10,10,1,114.30,N,139.85,D,142.34,D,31 DEC 25,542,.31,N,.32,W,<empty>,294,629,348,0,0, ,,
,,<empty>,21,82,3,0,0, ,138.71,S,141.46,A,31 DEC 25,543,.31,I,.32,I,<empty>,217,494,554,0,0, ,,
,,<empty>,19,82,2,0,0, ,137.71,S,140.47,A,31 DEC 25,544,.31,I,.32,W,0,665,272,679,1,2.31,C,,
,,0,118,101,10,1,142.60,X,136.86,D,139.69,A,31 DEC 25,545,.32,N,.34,W,0,520,493,347,1,1.16,B,,
,,<empty>,30,82,1,0,0, ,135.73,S,138.48,A,31 DEC 25,546,.33,I,.34,W,<empty>,292,680,707,0,0, ,,
,,<empty>,17,82,3,0,0, ,134.73,S,137.48,A,31 DEC 25,547,.33,I,.34,I,0,405,494,494,3,.52,I,,
,,0,36,10,11,1,122.90,H,133.72,A,137.13,D,31 DEC 25,548,.33,I,.34,I,0,723,645,712,1,1.04,A,,
,,<empty>,5,82,2,0,0, ,132.74,S,135.50,A,31 DEC 25,549,.34,I,.35,I,0,507,673,629,1,1.02,A,,
,,0,375,101,11,1,125.12,I,131.67,A,134.67,A,31 DEC 25,550,.35,U,.36,I,8,"7,570",683,247,7,.36,J,,
,,0,15,82,1,1,122.34,C,130.56,S,133.51,A,31 DEC 25,551,.35,I,.36,I,0,557,683,615,5,1.48,C,,
,,<empty>,7,82,3,0,0, ,129.76,S,132.51,A,31 DEC 25,552,.35,I,.37,I,0,411,546,720,69,.94,I,,
,,0,12,82,2,1,110.39,I,128.76,S,131.52,A,31 DEC 25,553,.36,I,.37,I,0,173,547,684,1,2.72,E,,
,,0,12,82,10,2,121.73,M,127.68,D,130.53,A,31 DEC 25,554,.37,D,.38,I,0,573,721,148,3,2.08,X,,
,,0,331,30,10,3,108.79,B,126.59,D,130.23,C,31 DEC 25,555,.37,I,.38,I,0,"4,726",494,545,1,.54,D,,
,,<empty>,42,10,1,0,0, ,125.70,T,129.21,D,31 DEC 25,556,.38,I,.39,I,0,447,759,494,1,2.39,C,,
,,0,48,101,10,1,128.20,H,124.25,D,127.73,A,31 DEC 25,557,.38,W,.39,N,0,490,91,549,3,.93,I,,
,,0,86,10,11,1,101.00,D,123.82,A,127.19,D,31 DEC 25,558,.39,I,.40,I,0,155,494,494,2,1.45,B,,
,,0,12,82,11,1,101.15,M,122.73,A,125.56,A,31 DEC 25,559,.39,I,.40,U,0,283,247,696,1,2.32,B,,
,,0,330,122,10,1,96.61,D,121.93,D,124.78,A,31 DEC 25,560,.40,I,.41,I,0,"12,610",658,617,2,.89,N,,
,,0,42,101,10,1,118.64,C,120.96,D,123.76,A,31 DEC 25,561,.41,I,.42,I,0,528,494,494,1,1.16,S,,
,,0,42,30,10,1,124.38,A,119.63,D,123.28,C,31 DEC 25,562,.41,I,.43,W,0,957,651,676,1,2.72,W,,
,,0,59,82,1,1,88.49,N,118.75,W,121.58,A,31 DEC 25,563,.42,I,.44,I,62,598,794,615,1,.48,D,,
,,0,348,101,10,1,127.77,A,117.98,D,120.76,A,31 DEC 25,564,.43,I,.44,W,0,"1,627",574,494,1,1.02,H,,
,,0,280,101,10,1,119.15,C,116.86,D,119.80,A,31 DEC 25,565,.43,I,.44,I,0,"2,148",642,670,1,.46,T,,
,,<empty>,160,101,11,0,0, ,115.78,A,118.82,A,31 DEC 25,566,.44,I,.45,I,0,628,658,655,1,1.36,A,,
,,0,65,101,10,1,103.13,C,114.76,D,117.83,A,31 DEC 25,567,.44,I,.46,I,0,668,745,628,5,2.98,J,,
,,0,269,30,1,1,107.51,A,113.72,P,117.33,C,31 DEC 25,568,.45,W,.46,N,0,"1,696",336,272,37,.48,W,,
